attendance,satisfaction,income
10,0.33333333333333337,50.0
0,0.0,0.0
3,0.15,14.55
9,0.45,41.85
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
6,0.6,29.099999999999998
8,0.5333333333333334,37.199999999999996
0,0.0,0.0
0,0.0,0.0
9,0.45,42.04285714285714
0,0.0,0.0
10,0.33333333333333337,45.10178571428571
0,0.0,0.0
10,0.33333333333333337,43.60178571428571
0,0.0,0.0
10,0.33333333333333337,42.18035714285715
0,0.0,0.0
10,0.33333333333333337,40.81672077922079
0,0.0,0.0
10,0.33333333333333337,39.497276334776345
0,0.0,0.0
10,0.33333333333333337,38.21266095016096
0,0.0,0.0
10,0.33333333333333337,36.956167443667454
0,0.0,0.0
10,0.33333333333333337,35.72283411033412
0,0.0,0.0
10,0.33333333333333337,34.50889180264181
0,0.0,0.0
10,0.33333333333333337,33.31141281104517
0,0.0,0.0
10,0.33333333333333337,32.128079477711836
0,0.0,0.0
10,0.33333333333333337,30.95702684613289
0,0.0,0.0
9,0.45,26.817059455637246
0,0.0,0.0
10,0.33333333333333337,28.618161299914398
0,0.0,0.0
10,0.33333333333333337,27.449501012833064
0,0.0,0.0
10,0.33333333333333337,26.28971840413741
0,0.0,0.0
9,0.45,22.624139420866523
0,0.0,0.0
10,0.33333333333333337,23.970659962578967
0,0.0,0.0
10,0.33333333333333337,22.81096096592345
0,0.0,0.0
10,0.33333333333333337,21.658183188145674
0,0.0,0.0
10,0.33333333333333337,20.511754616717106
1,0.016666666666666663,2.231944692440941
10,0.33333333333333337,19.38841244165079
0,0.0,0.0
10,0.33333333333333337,18.26989392313227
0,0.0,0.0
10,0.33333333333333337,17.155838623593098
0,0.0,0.0
9,0.45,14.441332347440685
0,0.0,0.0
10,0.33333333333333337,14.923197557762379
0,0.0,0.0
10,0.33333333333333337,13.804601732335431
0,0.0,0.0
10,0.33333333333333337,12.689869589478288
0,0.0,0.0
10,0.33333333333333337,11.578758478367178
0,0.0,0.0
10,0.33333333333333337,10.471047826538877
0,0.0,0.0
10,0.33333333333333337,9.36653654834339
0,0.0,0.0
10,0.33333333333333337,8.265040821847663
1,0.016666666666666663,1.0116392173199014
10,0.33333333333333337,7.178892173199014
1,0.016666666666666663,0.9034155331093752
10,0.33333333333333337,6.107326062801068
0,0.0,0.0
10,0.33333333333333337,5.037728993203999
0,0.0,0.0
9,0.45,3.572996791558017
0,0.0,0.0
10,0.33333333333333337,2.891836789831648
0,0.0,0.0
10,0.33333333333333337,1.8156463136411716
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
