attendance,satisfaction,income
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
10,0.33333333333333337,46.5
1,0.016666666666666663,4.7
10,0.33333333333333337,44.0
10,0.33333333333333337,41.00000000000001
10,0.33333333333333337,39.0
0,0.0,0.0
10,0.33333333333333337,38.00000000000001
0,0.0,0.0
10,0.33333333333333337,37.00000000000001
0,0.0,0.0
10,0.33333333333333337,36.00000000000001
0,0.0,0.0
10,0.33333333333333337,35.00000000000001
0,0.0,0.0
10,0.33333333333333337,34.000000000000014
0,0.0,0.0
10,0.33333333333333337,33.000000000000014
0,0.0,0.0
10,0.33333333333333337,32.00000000000002
0,0.0,0.0
10,0.33333333333333337,31.000000000000018
0,0.0,0.0
10,0.33333333333333337,30.000000000000018
0,0.0,0.0
9,0.45,26.100000000000016
0,0.0,0.0
10,0.33333333333333337,27.500000000000014
0,0.0,0.0
10,0.33333333333333337,26.500000000000007
0,0.0,0.0
10,0.33333333333333337,25.50000000000001
0,0.0,0.0
10,0.33333333333333337,24.50000000000001
0,0.0,0.0
10,0.33333333333333337,23.500000000000014
0,0.0,0.0
10,0.33333333333333337,22.500000000000014
0,0.0,0.0
10,0.33333333333333337,21.500000000000014
0,0.0,0.0
10,0.33333333333333337,20.500000000000007
0,0.0,0.0
10,0.33333333333333337,19.500000000000007
0,0.0,0.0
10,0.33333333333333337,18.500000000000007
1,0.016666666666666663,2.0500000000000007
10,0.33333333333333337,18.00000000000001
0,0.0,0.0
10,0.33333333333333337,17.000000000000007
0,0.0,0.0
10,0.33333333333333337,16.00000000000001
0,0.0,0.0
10,0.33333333333333337,15.000000000000014
1,0.016666666666666663,1.700000000000001
10,0.33333333333333337,14.500000000000009
0,0.0,0.0
10,0.33333333333333337,13.500000000000005
1,0.016666666666666663,1.5500000000000005
10,0.33333333333333337,13.000000000000007
0,0.0,0.0
10,0.33333333333333337,12.000000000000009
0,0.0,0.0
10,0.33333333333333337,11.000000000000007
2,0.06666666666666668,2.6000000000000014
10,0.33333333333333337,11.000000000000005
0,0.0,0.0
10,0.33333333333333337,10.000000000000002
0,0.0,0.0
10,0.33333333333333337,9.0
0,0.0,0.0
10,0.33333333333333337,7.999999999999998
0,0.0,0.0
10,0.33333333333333337,6.999999999999995
0,0.0,0.0
10,0.33333333333333337,5.999999999999995
0,0.0,0.0
10,0.33333333333333337,4.999999999999993
0,0.0,0.0
10,0.33333333333333337,3.9999999999999925
0,0.0,0.0
10,0.33333333333333337,2.99999999999999
0,0.0,0.0
10,0.33333333333333337,1.999999999999988
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
0,0.0,0.0
10,0.33333333333333337,1.0
